0/0/1/0,1104,39,2,1,tp,955,2653,0.006510417,group 3,80,135.3193295
0/0/1/0,1104,40,2,2,lp,1070,2653,0.007294394,group 3,80,135.3193295
0/0/1/0,1104,41,2,2,mp,860,2653,0.005862784,group 3,80,135.3193295
0/0/1/0,1104,42,2,2,up,1117,2653,0.007614801,group 3,80,135.3193295
0/0/1/0,1104,43,2,2,tp,930,2653,0.006339987,group 3,80,135.3193295
0/0/1/0,1104,44,2,3,lp,1047,2653,0.007137598,group 3,80,135.3193295
0/0/1/0,1104,45,2,3,mp,817,2653,0.005569644,group 3,80,135.3193295
0/0/1/0,1104,46,2,3,up,1053,2653,0.007178501,group 3,80,135.3193295
0/0/1/0,1104,47,2,3,tp,916,2653,0.006244546,group 3,80,135.3193295
0/0/1/0,1104,48,3,0,lp,1364,2653,0.009298647,group 3,80,135.3193295
0/0/1/0,1104,49,3,0,mp,1152,2653,0.007853403,group 3,80,135.3193295
0/0/1/0,1104,50,3,0,up,1165,2653,0.007942027,group 3,80,135.3193295
0/0/1/0,1104,51,3,0,tp,958,2653,0.006530868,group 3,80,135.3193295
0/0/1/0,1104,52,3,1,lp,1164,2653,0.007935209,group 3,80,135.3193295
0/0/1/0,1104,53,3,1,mp,1029,2653,0.007014889,group 3,80,135.3193295
0/0/1/0,1104,54,3,1,up,1101,2653,0.007505726,group 3,80,135.3193295
0/0/1/0,1104,55,3,1,tp,906,2653,0.006176374,group 3,80,135.3193295
0/0/1/0,1104,56,3,2,lp,1044,2653,0.007117147,group 3,80,135.3193295
0/0/1/0,1104,57,3,2,mp,1040,2653,0.007089878,group 3,80,135.3193295
0/0/1/0,1104,58,3,2,up,1057,2653,0.00720577,group 3,80,135.3193295
0/0/1/0,1104,59,3,2,tp,948,2653,0.006462696,group 3,80,135.3193295
0/0/1/0,1104,60,3,3,lp,975,2653,0.00664676,group 3,80,135.3193295
0/0/1/0,1104,61,3,3,mp,984,2653,0.006708115,group 3,80,135.3193295
0/0/1/0,1104,62,3,3,up,1055,2653,0.007192136,group 3,80,135.3193295
0/0/1/0,1104,63,3,3,tp,884,2653,0.006026396,group 3,80,135.3193295
0/0/1/0,1104,64,4,0,lp,1292,2653,0.00880781,group 3,80,135.3193295
0/0/1/0,1104,65,4,0,mp,927,2653,0.006319535,group 3,80,135.3193295
0/0/1/0,1104,66,4,0,up,1093,2653,0.007451189,group 3,80,135.3193295
0/0/1/0,1104,67,4,0,tp,986,2653,0.00672175,group 3,80,135.3193295
0/0/1/0,1104,68,4,1,lp,1220,2653,0.008316972,group 3,80,135.3193295
0/0/1/0,1104,69,4,1,mp,835,2653,0.005692354,group 3,80,135.3193295
0/0/1/0,1104,70,4,1,up,1053,2653,0.007178501,group 3,80,135.3193295
0/0/1/0,1104,71,4,1,tp,985,2653,0.006714932,group 3,80,135.3193295
0/0/1/0,1104,72,4,2,lp,1015,2653,0.006919448,group 3,80,135.3193295
0/0/1/0,1104,73,4,2,mp,939,2653,0.006401342,group 3,80,135.3193295
0/0/1/0,1104,74,4,2,up,982,2653,0.006694481,group 3,80,135.3193295
0/0/1/0,1104,75,4,2,tp,940,2653,0.006408159,group 3,80,135.3193295
0/0/1/0,1104,76,4,3,lp,968,2653,0.00659904,group 3,80,135.3193295
0/0/1/0,1104,77,4,3,mp,883,2653,0.006019579,group 3,80,135.3193295
0/0/1/0,1104,78,4,3,up,915,2653,0.006237729,group 3,80,135.3193295
0/0/1/0,1104,79,4,3,tp,892,2653,0.006080934,group 3,80,135.3193295
0/0/1/0,1104,80,5,0,lp,1162,2653,0.007921575,group 3,80,135.3193295
0/0/1/0,1104,81,5,0,mp,945,2653,0.006442245,group 3,80,135.3193295
0/0/1/0,1104,82,5,0,up,1031,2653,0.007028523,group 3,80,135.3193295
0/0/1/0,1104,83,5,0,tp,990,2653,0.006749018,group 3,80,135.3193295
0/0/1/0,1104,84,5,1,lp,1089,2653,0.00742392,group 3,80,135.3193295
0/0/1/0,1104,85,5,1,mp,907,2653,0.006183192,group 3,80,135.3193295
0/0/1/0,1104,86,5,1,up,1006,2653,0.006858093,group 3,80,135.3193295
0/0/1/0,1104,87,5,1,tp,927,2653,0.006319535,group 3,80,135.3193295
0/0/1/0,1104,88,5,2,lp,913,2653,0.006224095,group 3,80,135.3193295
0/0/1/0,1104,89,5,2,mp,884,2653,0.006026396,group 3,80,135.3193295
0/0/1/0,1104,90,5,2,up,928,2653,0.006326353,group 3,80,135.3193295
0/0/1/0,1104,91,5,2,tp,937,2653,0.006387707,group 3,80,135.3193295
0/0/1/0,1104,92,5,3,lp,884,2653,0.006026396,group 3,80,135.3193295
0/0/1/0,1104,93,5,3,mp,816,2653,0.005562827,group 3,80,135.3193295
0/0/1/0,1104,94,5,3,up,862,2653,0.005876418,group 3,80,135.3193295
0/0/1/0,1104,95,5,3,tp,892,2653,0.006080934,group 3,80,135.3193295
0/0/1/0,1104,96,6,0,lp,1211,2653,0.008255617,group 3,80,135.3193295
0/0/1/0,1104,97,6,0,mp,942,2653,0.006421793,group 3,80,135.3193295
0/0/1/0,1104,98,6,0,up,951,2653,0.006483148,group 3,80,135.3193295
0/0/1/0,1104,99,6,0,tp,968,2653,0.00659904,group 3,80,135.3193295
0/0/1/0,1104,100,6,1,lp,1181,2653,0.008051102,group 3,80,135.3193295
0/0/1/0,1104,101,6,1,mp,919,2653,0.006264998,group 3,80,135.3193295
0/0/1/0,1104,102,6,1,up,949,2653,0.006469514,group 3,80,135.3193295
0/0/1/0,1104,103,6,1,tp,948,2653,0.006462696,group 3,80,135.3193295
0/0/1/0,1104,104,6,2,lp,925,2653,0.006305901,group 3,80,135.3193295
0/0/1/0,1104,105,6,2,mp,852,2653,0.005808246,group 3,80,135.3193295
0/0/1/0,1104,106,6,2,up,910,2653,0.006203643,group 3,80,135.3193295
0/0/1/0,1104,107,6,2,tp,868,2653,0.005917321,group 3,80,135.3193295
0/0/1/0,1104,108,6,3,lp,929,2653,0.00633317,group 3,80,135.3193295
0/0/1/0,1104,109,6,3,mp,836,2653,0.005699171,group 3,80,135.3193295
0/0/1/0,1104,110,6,3,up,827,2653,0.005637816,group 3,80,135.3193295
0/0/1/0,1104,111,6,3,tp,851,2653,0.005801429,group 3,80,135.3193295
0/0/1/0,1104,112,7,0,lp,1173,2653,0.007996564,group 3,80,135.3193295
0/0/1/0,1104,113,7,0,mp,893,2653,0.006087751,group 3,80,135.3193295
0/0/1/0,1104,114,7,0,up,1017,2653,0.006933082,group 3,80,135.3193295
0/0/1/0,1104,115,7,0,tp,963,2653,0.006564954,group 3,80,135.3193295
0/0/1/0,1104,116,7,1,lp,1169,2653,0.007969295,group 3,80,135.3193295
0/0/1/0,1104,117,7,1,mp,892,2653,0.006080934,group 3,80,135.3193295
0/0/1/0,1104,118,7,1,up,1005,2653,0.006851276,group 3,80,135.3193295
0/0/1/0,1104,119,7,1,tp,960,2653,0.006544503,group 3,80,135.3193295
0/0/1/0,1104,120,7,2,lp,875,2653,0.005965041,group 3,80,135.3193295
0/0/1/0,1104,121,7,2,mp,843,2653,0.005746891,group 3,80,135.3193295
0/0/1/0,1104,122,7,2,up,871,2653,0.005937773,group 3,80,135.3193295
0/0/1/0,1104,123,7,2,tp,868,2653,0.005917321,group 3,80,135.3193295
0/0/1/0,1104,124,7,3,lp,826,2653,0.005630999,group 3,80,135.3193295
0/0/1/0,1104,125,7,3,mp,775,2653,0.005283322,group 3,80,135.3193295
0/0/1/0,1104,126,7,3,up,874,2653,0.005958224,group 3,80,135.3193295
0/0/1/0,1104,127,7,3,tp,913,2653,0.006224095,group 3,80,135.3193295
0/0/1/0,1104,128,8,0,lp,1075,2653,0.007328479,group 3,80,135.3193295
0/0/1/0,1104,129,8,0,mp,1135,2653,0.007737511,group 3,80,135.3193295
0/0/1/0,1104,130,8,0,up,1195,2653,0.008146542,group 3,80,135.3193295
0/0/1/0,1104,131,8,0,tp,957,2653,0.006524051,group 3,80,135.3193295
0/0/1/0,1104,132,8,1,lp,1041,2653,0.007096695,group 3,80,135.3193295
0/0/1/0,1104,133,8,1,mp,1096,2653,0.00747164,group 3,80,135.3193295
0/0/1/0,1104,134,8,1,up,1107,2653,0.00754663,group 3,80,135.3193295
0/0/1/0,1104,135,8,1,tp,917,2653,0.006251363,group 3,80,135.3193295
0/0/1/0,1104,136,8,2,lp,868,2653,0.005917321,group 3,80,135.3193295
0/0/1/0,1104,137,8,2,mp,1016,2653,0.006926265,group 3,80,135.3193295
0/0/1/0,1104,138,8,2,up,949,2653,0.006469514,group 3,80,135.3193295
0/0/1/0,1104,139,8,2,tp,899,2653,0.006128654,group 3,80,135.3193295
0/0/1/0,1104,140,8,3,lp,805,2653,0.005487838,group 3,80,135.3193295
0/0/1/0,1104,141,8,3,mp,1083,2653,0.007383017,group 3,80,135.3193295
0/0/1/0,1104,142,8,3,up,1010,2653,0.006885362,group 3,80,135.3193295
0/0/1/0,1104,143,8,3,tp,871,2653,0.005937773,group 3,80,135.3193295
0/0/1/0,1104,144,9,0,lp,1136,2653,0.007744328,group 3,80,135.3193295
0/0/1/0,1104,145,9,0,mp,839,2653,0.005719623,group 3,80,135.3193295
0/0/1/0,1104,146,9,0,up,1032,2653,0.00703534,group 3,80,135.3193295
0/0/1/0,1104,147,9,0,tp,887,2653,0.006046848,group 3,80,135.3193295
0/0/1/0,1104,148,9,1,lp,1158,2653,0.007894306,group 3,80,135.3193295
0/0/1/0,1104,149,9,1,mp,876,2653,0.005971859,group 3,80,135.3193295
0/0/1/0,1104,150,9,1,up,1018,2653,0.0069399,group 3,80,135.3193295
0/0/1/0,1104,151,9,1,tp,920,2653,0.006271815,group 3,80,135.3193295
0/0/1/0,1104,152,9,2,lp,931,2653,0.006346804,group 3,80,135.3193295
0/0/1/0,1104,153,9,2,mp,804,2653,0.005481021,group 3,80,135.3193295
0/0/1/0,1104,154,9,2,up,947,2653,0.006455879,group 3,80,135.3193295
0/0/1/0,1104,155,9,2,tp,923,2653,0.006292267,group 3,80,135.3193295
0/0/1/0,1104,156,9,3,lp,902,2653,0.006149106,group 3,80,135.3193295
0/0/1/0,1104,157,9,3,mp,815,2653,0.00555601,group 3,80,135.3193295
0/0/1/0,1104,158,9,3,up,910,2653,0.006203643,group 3,80,135.3193295
0/0/1/0,1104,159,9,3,tp,890,2653,0.006067299,group 3,80,135.3193295
0/0/1/0,1104,160,10,0,lp,960,2653,0.006544503,group 3,80,135.3193295
0/0/1/0,1104,161,10,0,mp,853,2653,0.005815063,group 3,80,135.3193295
0/0/1/0,1104,162,10,0,up,949,2653,0.006469514,group 3,80,135.3193295
0/0/1/0,1104,163,10,0,tp,902,2653,0.006149106,group 3,80,135.3193295
0/0/1/0,1104,164,10,1,lp,1002,2653,0.006830825,group 3,80,135.3193295
0/0/1/0,1104,165,10,1,mp,771,2653,0.005256054,group 3,80,135.3193295
0/0/1/0,1104,166,10,1,up,957,2653,0.006524051,group 3,80,135.3193295
0/0/1/0,1104,167,10,1,tp,916,2653,0.006244546,group 3,80,135.3193295
0/0/1/0,1104,168,10,2,lp,848,2653,0.005780977,group 3,80,135.3193295
0/0/1/0,1104,169,10,2,mp,799,2653,0.005446935,group 3,80,135.3193295
0/0/1/0,1104,170,10,2,up,849,2653,0.005787795,group 3,80,135.3193295
0/0/1/0,1104,171,10,2,tp,857,2653,0.005842332,group 3,80,135.3193295
0/0/1/0,1104,172,10,3,lp,847,2653,0.00577416,group 3,80,135.3193295
0/0/1/0,1104,173,10,3,mp,699,2653,0.004765216,group 3,80,135.3193295
0/0/1/0,1104,174,10,3,up,886,2653,0.006040031,group 3,80,135.3193295
0/0/1/0,1104,175,10,3,tp,943,2653,0.00642861,group 3,80,135.3193295
0/0/1/0,1104,176,11,0,lp,902,2653,0.006149106,group 3,80,135.3193295
0/0/1/0,1104,177,11,0,mp,781,2653,0.005324226,group 3,80,135.3193295
0/0/1/0,1104,178,11,0,up,917,2653,0.006251363,group 3,80,135.3193295
0/0/1/0,1104,179,11,0,tp,836,2653,0.005699171,group 3,80,135.3193295
0/0/1/0,1104,180,11,1,lp,927,2653,0.006319535,group 3,80,135.3193295
0/0/1/0,1104,181,11,1,mp,739,2653,0.005037904,group 3,80,135.3193295
0/0/1/0,1104,182,11,1,up,816,2653,0.005562827,group 3,80,135.3193295
0/0/1/0,1104,183,11,1,tp,748,2653,0.005099258,group 3,80,135.3193295
0/0/1/0,1104,184,11,2,lp,835,2653,0.005692354,group 3,80,135.3193295
0/0/1/0,1104,185,11,2,mp,756,2653,0.005153796,group 3,80,135.3193295
0/0/1/0,1104,186,11,2,up,843,2653,0.005746891,group 3,80,135.3193295
0/0/1/0,1104,187,11,2,tp,810,2653,0.005521924,group 3,80,135.3193295
0/0/1/0,1104,188,11,3,lp,777,2653,0.005296957,group 3,80,135.3193295
0/0/1/0,1104,189,11,3,mp,752,2653,0.005126527,group 3,80,135.3193295
0/0/1/0,1104,190,11,3,up,852,2653,0.005808246,group 3,80,135.3193295
0/0/1/0,1104,191,11,3,tp,835,2653,0.005692354,group 3,80,135.3193295
0/0/1/0,1104,192,12,0,lp,905,2653,0.006169557,group 3,80,135.3193295
0/0/1/0,1104,193,12,0,mp,807,2653,0.005501473,group 3,80,135.3193295
0/0/1/0,1104,194,12,0,up,942,2653,0.006421793,group 3,80,135.3193295
0/0/1/0,1104,195,12,0,tp,868,2653,0.005917321,group 3,80,135.3193295
0/0/1/0,1104,196,12,1,lp,886,2653,0.006040031,group 3,80,135.3193295
0/0/1/0,1104,197,12,1,mp,791,2653,0.005392397,group 3,80,135.3193295
0/0/1/0,1104,198,12,1,up,934,2653,0.006367256,group 3,80,135.3193295
0/0/1/0,1104,199,12,1,tp,782,2653,0.005331043,group 3,80,135.3193295
0/0/1/0,1104,200,12,2,lp,755,2653,0.005146979,group 3,80,135.3193295
0/0/1/0,1104,201,12,2,mp,766,2653,0.005221968,group 3,80,135.3193295
0/0/1/0,1104,202,12,2,up,834,2653,0.005685537,group 3,80,135.3193295
0/0/1/0,1104,203,12,2,tp,868,2653,0.005917321,group 3,80,135.3193295
0/0/1/0,1104,204,12,3,lp,763,2653,0.005201516,group 3,80,135.3193295
0/0/1/0,1104,205,12,3,mp,786,2653,0.005358312,group 3,80,135.3193295
0/0/1/0,1104,206,12,3,up,843,2653,0.005746891,group 3,80,135.3193295
0/0/1/0,1104,207,12,3,tp,847,2653,0.00577416,group 3,80,135.3193295
0/0/1/0,1104,208,13,0,lp,938,2653,0.006394524,group 3,80,135.3193295
0/0/1/0,1104,209,13,0,mp,867,2653,0.005910504,group 3,80,135.3193295
0/0/1/0,1104,210,13,0,up,846,2653,0.005767343,group 3,80,135.3193295
0/0/1/0,1104,211,13,0,tp,861,2653,0.005869601,group 3,80,135.3193295
0/0/1/0,1104,212,13,1,lp,906,2653,0.006176374,group 3,80,135.3193295
0/0/1/0,1104,213,13,1,mp,764,2653,0.005208333,group 3,80,135.3193295
0/0/1/0,1104,214,13,1,up,839,2653,0.005719623,group 3,80,135.3193295
0/0/1/0,1104,215,13,1,tp,922,2653,0.006285449,group 3,80,135.3193295
0/0/1/0,1104,216,13,2,lp,726,2653,0.00494928,group 3,80,135.3193295
0/0/1/0,1104,217,13,2,mp,790,2653,0.00538558,group 3,80,135.3193295
0/0/1/0,1104,218,13,2,up,790,2653,0.00538558,group 3,80,135.3193295
0/0/1/0,1104,219,13,2,tp,904,2653,0.00616274,group 3,80,135.3193295
0/0/1/0,1104,220,13,3,lp,740,2653,0.005044721,group 3,80,135.3193295
0/0/1/0,1104,221,13,3,mp,751,2653,0.00511971,group 3,80,135.3193295
0/0/1/0,1104,222,13,3,up,795,2653,0.005419666,group 3,80,135.3193295
0/0/1/0,1104,223,13,3,tp,869,2653,0.005924138,group 3,80,135.3193295
0/0/1/0,1104,224,14,0,lp,940,2653,0.006408159,group 3,80,135.3193295
0/0/1/0,1104,225,14,0,mp,747,2653,0.005092441,group 3,80,135.3193295
0/0/1/0,1104,226,14,0,up,869,2653,0.005924138,group 3,80,135.3193295
0/0/1/0,1104,227,14,0,tp,845,2653,0.005760526,group 3,80,135.3193295
0/0/1/0,1104,228,14,1,lp,858,2653,0.005849149,group 3,80,135.3193295
0/0/1/0,1104,229,14,1,mp,769,2653,0.005242419,group 3,80,135.3193295
0/0/1/0,1104,230,14,1,up,829,2653,0.005651451,group 3,80,135.3193295
0/0/1/0,1104,231,14,1,tp,848,2653,0.005780977,group 3,80,135.3193295
0/0/1/0,1104,232,14,2,lp,740,2653,0.005044721,group 3,80,135.3193295
0/0/1/0,1104,233,14,2,mp,771,2653,0.005256054,group 3,80,135.3193295
0/0/1/0,1104,234,14,2,up,830,2653,0.005658268,group 3,80,135.3193295
0/0/1/0,1104,235,14,2,tp,888,2653,0.006053665,group 3,80,135.3193295
0/0/1/0,1104,236,14,3,lp,731,2653,0.004983366,group 3,80,135.3193295
0/0/1/0,1104,237,14,3,mp,767,2653,0.005228785,group 3,80,135.3193295
0/0/1/0,1104,238,14,3,up,856,2653,0.005835515,group 3,80,135.3193295
0/0/1/0,1104,239,14,3,tp,876,2653,0.005971859,group 3,80,135.3193295
0/0/1/0,1104,240,15,0,lp,964,2653,0.006571771,group 3,80,135.3193295
0/0/1/0,1104,241,15,0,mp,735,2653,0.005010635,group 3,80,135.3193295
0/0/1/0,1104,242,15,0,up,832,2653,0.005671902,group 3,80,135.3193295
0/0/1/0,1104,243,15,0,tp,873,2653,0.005951407,group 3,80,135.3193295
0/0/1/0,1104,244,15,1,lp,978,2653,0.006667212,group 3,80,135.3193295
0/0/1/0,1104,245,15,1,mp,698,2653,0.004758399,group 3,80,135.3193295
0/0/1/0,1104,246,15,1,up,887,2653,0.006046848,group 3,80,135.3193295
0/0/1/0,1104,247,15,1,tp,835,2653,0.005692354,group 3,80,135.3193295
0/0/1/0,1104,248,15,2,lp,818,2653,0.005576462,group 3,80,135.3193295
0/0/1/0,1104,249,15,2,mp,663,2653,0.004519797,group 3,80,135.3193295
0/0/1/0,1104,250,15,2,up,765,2653,0.005215151,group 3,80,135.3193295
0/0/1/0,1104,251,15,2,tp,774,2653,0.005276505,group 3,80,135.3193295
0/0/1/0,1104,252,15,3,lp,787,2653,0.005365129,group 3,80,135.3193295
0/0/1/0,1104,253,15,3,mp,745,2653,0.005078807,group 3,80,135.3193295
0/0/1/0,1104,254,15,3,up,789,2653,0.005378763,group 3,80,135.3193295
0/0/1/0,1104,255,15,3,tp,808,2653,0.00550829,group 3,80,135.3193295
0/0/1/0,1104,256,16,0,lp,920,2653,0.006271815,group 3,80,135.3193295
0/0/1/0,1104,257,16,0,mp,800,2653,0.005453752,group 3,80,135.3193295
0/0/1/0,1104,258,16,0,up,837,2653,0.005705988,group 3,80,135.3193295
0/0/1/0,1104,259,16,0,tp,881,2653,0.006005945,group 3,80,135.3193295
0/0/1/0,1104,260,16,1,lp,900,2653,0.006135471,group 3,80,135.3193295
0/0/1/0,1104,261,16,1,mp,767,2653,0.005228785,group 3,80,135.3193295
0/0/1/0,1104,262,16,1,up,813,2653,0.005542376,group 3,80,135.3193295
0/0/1/0,1104,263,16,1,tp,866,2653,0.005903687,group 3,80,135.3193295
0/0/1/0,1104,264,16,2,lp,686,2653,0.004676592,group 3,80,135.3193295
0/0/1/0,1104,265,16,2,mp,675,2653,0.004601603,group 3,80,135.3193295
0/0/1/0,1104,266,16,2,up,779,2653,0.005310591,group 3,80,135.3193295
0/0/1/0,1104,267,16,2,tp,853,2653,0.005815063,group 3,80,135.3193295
0/0/1/0,1104,268,16,3,lp,738,2653,0.005031086,group 3,80,135.3193295
0/0/1/0,1104,269,16,3,mp,778,2653,0.005303774,group 3,80,135.3193295
0/0/1/0,1104,270,16,3,up,825,2653,0.005624182,group 3,80,135.3193295
0/0/1/0,1104,271,16,3,tp,849,2653,0.005787795,group 3,80,135.3193295
0/0/1/0,1104,272,17,0,lp,813,2653,0.005542376,group 3,80,135.3193295
0/0/1/0,1104,273,17,0,mp,714,2653,0.004867474,group 3,80,135.3193295
0/0/1/0,1104,274,17,0,up,839,2653,0.005719623,group 3,80,135.3193295
0/0/1/0,1104,275,17,0,tp,853,2653,0.005815063,group 3,80,135.3193295
0/0/1/0,1104,276,17,1,lp,841,2653,0.005733257,group 3,80,135.3193295
0/0/1/0,1104,277,17,1,mp,787,2653,0.005365129,group 3,80,135.3193295
0/0/1/0,1104,278,17,1,up,748,2653,0.005099258,group 3,80,135.3193295
0/0/1/0,1104,279,17,1,tp,871,2653,0.005937773,group 3,80,135.3193295
0/0/1/0,1104,280,17,2,lp,719,2653,0.00490156,group 3,80,135.3193295
0/0/1/0,1104,281,17,2,mp,731,2653,0.004983366,group 3,80,135.3193295
0/0/1/0,1104,282,17,2,up,811,2653,0.005528741,group 3,80,135.3193295
0/0/1/0,1104,283,17,2,tp,892,2653,0.006080934,group 3,80,135.3193295
0/0/1/0,1104,284,17,3,lp,741,2653,0.005051538,group 3,80,135.3193295
0/0/1/0,1104,285,17,3,mp,682,2653,0.004649324,group 3,80,135.3193295
0/0/1/0,1104,286,17,3,up,786,2653,0.005358312,group 3,80,135.3193295
0/0/1/0,1104,287,17,3,tp,893,2653,0.006087751,group 3,80,135.3193295
0/0/1/0,1104,288,18,0,lp,928,2653,0.006326353,group 3,80,135.3193295
0/0/1/0,1104,289,18,0,mp,823,2653,0.005610548,group 3,80,135.3193295
0/0/1/0,1104,290,18,0,up,907,2653,0.006183192,group 3,80,135.3193295
0/0/1/0,1104,291,18,0,tp,900,2653,0.006135471,group 3,80,135.3193295
0/0/1/0,1104,292,18,1,lp,832,2653,0.005671902,group 3,80,135.3193295
0/0/1/0,1104,293,18,1,mp,827,2653,0.005637816,group 3,80,135.3193295
0/0/1/0,1104,294,18,1,up,869,2653,0.005924138,group 3,80,135.3193295
0/0/1/0,1104,295,18,1,tp,828,2653,0.005644634,group 3,80,135.3193295
0/0/1/0,1104,296,18,2,lp,679,2653,0.004628872,group 3,80,135.3193295
0/0/1/0,1104,297,18,2,mp,782,2653,0.005331043,group 3,80,135.3193295
0/0/1/0,1104,298,18,2,up,786,2653,0.005358312,group 3,80,135.3193295
0/0/1/0,1104,299,18,2,tp,882,2653,0.006012762,group 3,80,135.3193295
0/0/1/0,1104,300,18,3,lp,709,2653,0.004833388,group 3,80,135.3193295
0/0/1/0,1104,301,18,3,mp,793,2653,0.005406032,group 3,80,135.3193295
0/0/1/0,1104,302,18,3,up,816,2653,0.005562827,group 3,80,135.3193295
0/0/1/0,1104,303,18,3,tp,863,2653,0.005883235,group 3,80,135.3193295
0/0/1/0,1104,304,19,0,lp,851,2653,0.005801429,group 3,80,135.3193295
0/0/1/0,1104,305,19,0,mp,832,2653,0.005671902,group 3,80,135.3193295
0/0/1/0,1104,306,19,0,up,766,2653,0.005221968,group 3,80,135.3193295
0/0/1/0,1104,307,19,0,tp,859,2653,0.005855966,group 3,80,135.3193295
0/0/1/0,1104,308,19,1,lp,742,2653,0.005058355,group 3,80,135.3193295
0/0/1/0,1104,309,19,1,mp,823,2653,0.005610548,group 3,80,135.3193295
0/0/1/0,1104,310,19,1,up,790,2653,0.00538558,group 3,80,135.3193295
0/0/1/0,1104,311,19,1,tp,859,2653,0.005855966,group 3,80,135.3193295
0/0/1/0,1104,312,19,2,lp,714,2653,0.004867474,group 3,80,135.3193295
0/0/1/0,1104,313,19,2,mp,777,2653,0.005296957,group 3,80,135.3193295
0/0/1/0,1104,314,19,2,up,771,2653,0.005256054,group 3,80,135.3193295
0/0/1/0,1104,315,19,2,tp,844,2653,0.005753709,group 3,80,135.3193295
0/0/1/0,1104,316,19,3,lp,745,2653,0.005078807,group 3,80,135.3193295
0/0/1/0,1104,317,19,3,mp,770,2653,0.005249236,group 3,80,135.3193295
0/0/1/0,1104,318,19,3,up,718,2653,0.004894743,group 3,80,135.3193295
0/0/1/0,1104,319,19,3,tp,872,2653,0.00594459,group 3,80,135.3193295
0/0/1/0,1104,320,20,0,lp,869,2653,0.005924138,group 3,80,135.3193295
0/0/1/0,1104,321,20,0,mp,762,2653,0.005194699,group 3,80,135.3193295
0/0/1/0,1104,322,20,0,up,818,2653,0.005576462,group 3,80,135.3193295
0/0/1/0,1104,323,20,0,tp,775,2653,0.005283322,group 3,80,135.3193295
0/0/1/0,1104,324,20,1,lp,856,2653,0.005835515,group 3,80,135.3193295
